"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.g1","Input.q1","Input.r1","Input.g2","Input.q2","Input.r2","Input.g3","Input.q3","Input.r3","Input.g4","Input.q4","Input.r4","Input.g5","Input.q5","Input.r5","Input.g6","Input.q6","Input.r6","Input.g7","Input.q7","Input.r7","Input.g8","Input.q8","Input.r8","Input.g9","Input.q9","Input.r9","Input.g10","Input.q10","Input.r10","Input.g11","Input.q11","Input.r11","Input.g12","Input.q12","Input.r12","Answer.answer1","Answer.answer1.label","Answer.answer10","Answer.answer10.label","Answer.answer11","Answer.answer11.label","Answer.answer12","Answer.answer12.label","Answer.answer2","Answer.answer2.label","Answer.answer3","Answer.answer3.label","Answer.answer4","Answer.answer4.label","Answer.answer5","Answer.answer5.label","Answer.answer6","Answer.answer6.label","Answer.answer7","Answer.answer7.label","Answer.answer8","Answer.answer8.label","Answer.answer9","Answer.answer9.label","Approve","Reject"
"301KG0KX9CMNBG7QOX77G1G3QY52H5","3PCKLPW22U2Z1X768PDAUDW0WF0LG8","Help us categorize the response to a yes/no question","Categorize a response of a yes/no question from a chatbot into 3 categories","text, categorization","$0.20","Thu Oct 15 02:07:28 PDT 2020","5","BatchId:4218958;OriginalHitTemplateId:928390909;","3600","259200","Thu Oct 22 02:07:28 PDT 2020","","","32XVDSJFPZYCPE6V5WSLWQKLO7O2M0","A7XVPJCI4Z8MC","Submitted","Thu Oct 15 03:51:36 PDT 2020","Thu Oct 15 03:53:10 PDT 2020","Sun Oct 18 03:53:10 PDT 2020","","","","94","0% (0/0)","0% (0/0)","0% (0/0)","M","Do I think Michigan wins ultimately?","It's a toss up, but I have a feeling that Michigan will win it.","W","Did I have hallucinations that night due to fatigue and hunger?","No, no hallucinations, just the general feeling of being tired.","W","Do you have any data from NZ that shows the percentage of women with children who work?","Not really. I just know that the average income is a bit less than the national average.","M","Do you have guaranteed free speech as long as you dont slander/libel/cause a riot?","No, but he does have guaranteed free speech as long as he doesn't slander thereafter!","W","Do you have an emergency fund that will cover the cost of deductibles if youre in an accident, your house is damaged in a storm, or your car is totaled?","It's a car. It's insured.","M","Didnt you hear what Norbert Haug & co. say?","What did he say?","W","Does New York have regional competitions as well?","We do!","M","Do you know a guide or article on how emulators such as RPCS3 work?","There is not any guide yet. There are guides but they are very old, and not really reliable.","W","Are you seeing any non-verbal language in the comics?","Not really. I'm just reading and listening, but I'm not sure if there's any nonverbal language.","W","Are you sure you didnt have any ulterior motive?","I'm not a criminal.","W","Do you by chance need really intense physical stimulation to orgasm?","No I have my own.","W","Do you take many breaks, to add some rhythm to your day?","I take breaks from work every day! I'm currently at work right now but will be home in about 3 hours.","Definitely yes","","Definitely yes","","Definitely yes","","","Definitely yes","Probably yes","","Definitely yes","","Definitely yes","","Probably yes","","Definitely yes","","Probably yes","","Probably yes","","Probably yes",""
"301KG0KX9CMNBG7QOX77G1G3QY52H5","3PCKLPW22U2Z1X768PDAUDW0WF0LG8","Help us categorize the response to a yes/no question","Categorize a response of a yes/no question from a chatbot into 3 categories","text, categorization","$0.20","Thu Oct 15 02:07:28 PDT 2020","5","BatchId:4218958;OriginalHitTemplateId:928390909;","3600","259200","Thu Oct 22 02:07:28 PDT 2020","","","37UEWGM5HT9WX91RR0OOD64Q2O31R0","A1ET2J1PIP0RGO","Submitted","Thu Oct 15 02:08:04 PDT 2020","Thu Oct 15 02:10:28 PDT 2020","Sun Oct 18 02:10:28 PDT 2020","","","","144","0% (0/0)","0% (0/0)","0% (0/0)","M","Do I think Michigan wins ultimately?","It's a toss up, but I have a feeling that Michigan will win it.","W","Did I have hallucinations that night due to fatigue and hunger?","No, no hallucinations, just the general feeling of being tired.","W","Do you have any data from NZ that shows the percentage of women with children who work?","Not really. I just know that the average income is a bit less than the national average.","M","Do you have guaranteed free speech as long as you dont slander/libel/cause a riot?","No, but he does have guaranteed free speech as long as he doesn't slander thereafter!","W","Do you have an emergency fund that will cover the cost of deductibles if youre in an accident, your house is damaged in a storm, or your car is totaled?","It's a car. It's insured.","M","Didnt you hear what Norbert Haug & co. say?","What did he say?","W","Does New York have regional competitions as well?","We do!","M","Do you know a guide or article on how emulators such as RPCS3 work?","There is not any guide yet. There are guides but they are very old, and not really reliable.","W","Are you seeing any non-verbal language in the comics?","Not really. I'm just reading and listening, but I'm not sure if there's any nonverbal language.","W","Are you sure you didnt have any ulterior motive?","I'm not a criminal.","W","Do you by chance need really intense physical stimulation to orgasm?","No I have my own.","W","Do you take many breaks, to add some rhythm to your day?","I take breaks from work every day! I'm currently at work right now but will be home in about 3 hours.","","Probably yes","Definitely no","","Definitely no","","","Definitely yes","Probably no","","Definitely no","","Definitely no","","Definitely yes","","No information or doesn't make sense","","Definitely yes","","Definitely no","","Definitely no",""
"301KG0KX9CMNBG7QOX77G1G3QY52H5","3PCKLPW22U2Z1X768PDAUDW0WF0LG8","Help us categorize the response to a yes/no question","Categorize a response of a yes/no question from a chatbot into 3 categories","text, categorization","$0.20","Thu Oct 15 02:07:28 PDT 2020","5","BatchId:4218958;OriginalHitTemplateId:928390909;","3600","259200","Thu Oct 22 02:07:28 PDT 2020","","","3KB8R4ZV1E86LHA5DMN1KE3SMRPBG3","AG1OG2FU9F09G","Submitted","Thu Oct 15 03:46:43 PDT 2020","Thu Oct 15 03:57:18 PDT 2020","Sun Oct 18 03:57:18 PDT 2020","","","","635","0% (0/0)","0% (0/0)","0% (0/0)","M","Do I think Michigan wins ultimately?","It's a toss up, but I have a feeling that Michigan will win it.","W","Did I have hallucinations that night due to fatigue and hunger?","No, no hallucinations, just the general feeling of being tired.","W","Do you have any data from NZ that shows the percentage of women with children who work?","Not really. I just know that the average income is a bit less than the national average.","M","Do you have guaranteed free speech as long as you dont slander/libel/cause a riot?","No, but he does have guaranteed free speech as long as he doesn't slander thereafter!","W","Do you have an emergency fund that will cover the cost of deductibles if youre in an accident, your house is damaged in a storm, or your car is totaled?","It's a car. It's insured.","M","Didnt you hear what Norbert Haug & co. say?","What did he say?","W","Does New York have regional competitions as well?","We do!","M","Do you know a guide or article on how emulators such as RPCS3 work?","There is not any guide yet. There are guides but they are very old, and not really reliable.","W","Are you seeing any non-verbal language in the comics?","Not really. I'm just reading and listening, but I'm not sure if there's any nonverbal language.","W","Are you sure you didnt have any ulterior motive?","I'm not a criminal.","W","Do you by chance need really intense physical stimulation to orgasm?","No I have my own.","W","Do you take many breaks, to add some rhythm to your day?","I take breaks from work every day! I'm currently at work right now but will be home in about 3 hours.","","Probably yes","Probably yes","","Definitely no","","","Definitely yes","Definitely no","","Definitely no","","Probably no","","Definitely no","","No information or doesn't make sense","","Definitely yes","","Definitely no","","Probably no",""
"301KG0KX9CMNBG7QOX77G1G3QY52H5","3PCKLPW22U2Z1X768PDAUDW0WF0LG8","Help us categorize the response to a yes/no question","Categorize a response of a yes/no question from a chatbot into 3 categories","text, categorization","$0.20","Thu Oct 15 02:07:28 PDT 2020","5","BatchId:4218958;OriginalHitTemplateId:928390909;","3600","259200","Thu Oct 22 02:07:28 PDT 2020","","","3M0NZ3JDP1Z4NIO124KD2ZJ6NLX5ZL","AB2JXV5YUJ1Y7","Submitted","Thu Oct 15 03:45:46 PDT 2020","Thu Oct 15 03:47:23 PDT 2020","Sun Oct 18 03:47:23 PDT 2020","","","","97","0% (0/0)","0% (0/0)","0% (0/0)","M","Do I think Michigan wins ultimately?","It's a toss up, but I have a feeling that Michigan will win it.","W","Did I have hallucinations that night due to fatigue and hunger?","No, no hallucinations, just the general feeling of being tired.","W","Do you have any data from NZ that shows the percentage of women with children who work?","Not really. I just know that the average income is a bit less than the national average.","M","Do you have guaranteed free speech as long as you dont slander/libel/cause a riot?","No, but he does have guaranteed free speech as long as he doesn't slander thereafter!","W","Do you have an emergency fund that will cover the cost of deductibles if youre in an accident, your house is damaged in a storm, or your car is totaled?","It's a car. It's insured.","M","Didnt you hear what Norbert Haug & co. say?","What did he say?","W","Does New York have regional competitions as well?","We do!","M","Do you know a guide or article on how emulators such as RPCS3 work?","There is not any guide yet. There are guides but they are very old, and not really reliable.","W","Are you seeing any non-verbal language in the comics?","Not really. I'm just reading and listening, but I'm not sure if there's any nonverbal language.","W","Are you sure you didnt have any ulterior motive?","I'm not a criminal.","W","Do you by chance need really intense physical stimulation to orgasm?","No I have my own.","W","Do you take many breaks, to add some rhythm to your day?","I take breaks from work every day! I'm currently at work right now but will be home in about 3 hours.","","Probably yes","","Definitely no","","Probably no","","Probably yes","","Definitely no","","Probably no","","Probably no","","Definitely yes","","No information or doesn't make sense","","Definitely yes","","Probably no","","Probably no"
"301KG0KX9CMNBG7QOX77G1G3QY52H5","3PCKLPW22U2Z1X768PDAUDW0WF0LG8","Help us categorize the response to a yes/no question","Categorize a response of a yes/no question from a chatbot into 3 categories","text, categorization","$0.20","Thu Oct 15 02:07:28 PDT 2020","5","BatchId:4218958;OriginalHitTemplateId:928390909;","3600","259200","Thu Oct 22 02:07:28 PDT 2020","","","3UOUJI6MTDFW32E12N40DQVBE2MUXP","A1NE8EMAHNHLQ6","Submitted","Thu Oct 15 02:19:05 PDT 2020","Thu Oct 15 02:20:36 PDT 2020","Sun Oct 18 02:20:36 PDT 2020","","","","91","0% (0/0)","0% (0/0)","0% (0/0)","M","Do I think Michigan wins ultimately?","It's a toss up, but I have a feeling that Michigan will win it.","W","Did I have hallucinations that night due to fatigue and hunger?","No, no hallucinations, just the general feeling of being tired.","W","Do you have any data from NZ that shows the percentage of women with children who work?","Not really. I just know that the average income is a bit less than the national average.","M","Do you have guaranteed free speech as long as you dont slander/libel/cause a riot?","No, but he does have guaranteed free speech as long as he doesn't slander thereafter!","W","Do you have an emergency fund that will cover the cost of deductibles if youre in an accident, your house is damaged in a storm, or your car is totaled?","It's a car. It's insured.","M","Didnt you hear what Norbert Haug & co. say?","What did he say?","W","Does New York have regional competitions as well?","We do!","M","Do you know a guide or article on how emulators such as RPCS3 work?","There is not any guide yet. There are guides but they are very old, and not really reliable.","W","Are you seeing any non-verbal language in the comics?","Not really. I'm just reading and listening, but I'm not sure if there's any nonverbal language.","W","Are you sure you didnt have any ulterior motive?","I'm not a criminal.","W","Do you by chance need really intense physical stimulation to orgasm?","No I have my own.","W","Do you take many breaks, to add some rhythm to your day?","I take breaks from work every day! I'm currently at work right now but will be home in about 3 hours.","Probably yes","","Probably yes","","","Probably yes","Probably yes","","Probably yes","","Probably yes","","Probably yes","","Probably yes","","Probably yes","","Probably yes","","Probably yes","","Probably yes",""
"311HQEI8RSHGO24Q0VU9CZ1GX487ZG","3PCKLPW22U2Z1X768PDAUDW0WF0LG8","Help us categorize the response to a yes/no question","Categorize a response of a yes/no question from a chatbot into 3 categories","text, categorization","$0.20","Thu Oct 15 02:07:28 PDT 2020","5","BatchId:4218958;OriginalHitTemplateId:928390909;","3600","259200","Thu Oct 22 02:07:28 PDT 2020","","","3HWRJOOET537IPVGIDJ8A0SGDZQSEY","A3MUG02LJ4BM9F","Submitted","Thu Oct 15 02:19:24 PDT 2020","Thu Oct 15 02:22:27 PDT 2020","Sun Oct 18 02:22:27 PDT 2020","","","","183","0% (0/0)","0% (0/0)","0% (0/0)","W","Do you really think that every single woman is weaker than every single man?","I think you're misunderstanding.","M","Are you going to claim that every single one of those documents contained evidence of evil and unprincipled actions?","No. I am not a lawyer.","M","Does that mean I hate them?","No, it means you love them. It's like a love hate relationship.","W","Do you have to take classes with him?","I don't know, I don't know him.","W","Are your siblings older or younger?","I'm the eldest of four","W","Did you move to a smaller city post-grad?","Yes. I'm moving to San Jose next year.","M","Did you really think that NATO/EU expansionism up to Russian borders would occur without some civilians dying?","The Ukrainians have been fighting with Russia for years, it's only a matter of time.","M","Do you know how Hogan would continue to pay for these expensive fucking medical procedures - especially after losing 70% of his estate in a divorce and paying 24/7 life support for the kid his son vegetabled?","I'm pretty sure Hogan would have paid for it himself. He was a huge fan of the kid and wanted them to be happy.","W","Isnt the condition not persistent after transition though?","Not if the code is written in the same language.","W","Are we supposed to magically know that youre different, even though youre exhibiting the same behavior?","No, but you can't expect people to do the same.","W","Do special rooms in a hotel operate differently?","Yes, you get a room.","M","Do you need to ally yourself with a group that could cause later blowback?","No, I think you are thinking of a different alliance, which is what the OP is talking about.","Probably no","","Probably no","","Probably no","","","Probably yes","Probably yes","","Definitely yes","","Definitely yes","","Probably yes","","Probably yes","","Definitely yes","","Probably yes","","Probably no",""
"311HQEI8RSHGO24Q0VU9CZ1GX487ZG","3PCKLPW22U2Z1X768PDAUDW0WF0LG8","Help us categorize the response to a yes/no question","Categorize a response of a yes/no question from a chatbot into 3 categories","text, categorization","$0.20","Thu Oct 15 02:07:28 PDT 2020","5","BatchId:4218958;OriginalHitTemplateId:928390909;","3600","259200","Thu Oct 22 02:07:28 PDT 2020","","","3KJYX6QCM9CVLXYCQ9Z4I3PFHBLJVK","A25UMSG5I4A82E","Submitted","Thu Oct 15 03:34:58 PDT 2020","Thu Oct 15 03:38:04 PDT 2020","Sun Oct 18 03:38:04 PDT 2020","","","","186","0% (0/0)","0% (0/0)","0% (0/0)","W","Do you really think that every single woman is weaker than every single man?","I think you're misunderstanding.","M","Are you going to claim that every single one of those documents contained evidence of evil and unprincipled actions?","No. I am not a lawyer.","M","Does that mean I hate them?","No, it means you love them. It's like a love hate relationship.","W","Do you have to take classes with him?","I don't know, I don't know him.","W","Are your siblings older or younger?","I'm the eldest of four","W","Did you move to a smaller city post-grad?","Yes. I'm moving to San Jose next year.","M","Did you really think that NATO/EU expansionism up to Russian borders would occur without some civilians dying?","The Ukrainians have been fighting with Russia for years, it's only a matter of time.","M","Do you know how Hogan would continue to pay for these expensive fucking medical procedures - especially after losing 70% of his estate in a divorce and paying 24/7 life support for the kid his son vegetabled?","I'm pretty sure Hogan would have paid for it himself. He was a huge fan of the kid and wanted them to be happy.","W","Isnt the condition not persistent after transition though?","Not if the code is written in the same language.","W","Are we supposed to magically know that youre different, even though youre exhibiting the same behavior?","No, but you can't expect people to do the same.","W","Do special rooms in a hotel operate differently?","Yes, you get a room.","M","Do you need to ally yourself with a group that could cause later blowback?","No, I think you are thinking of a different alliance, which is what the OP is talking about.","","No information or doesn't make sense","Definitely no","","Definitely no","","","No information or doesn't make sense","Probably no","","Probably yes","","No information or doesn't make sense","","Probably no","","Probably no","","Probably no","","Definitely no","","Definitely no",""
"311HQEI8RSHGO24Q0VU9CZ1GX487ZG","3PCKLPW22U2Z1X768PDAUDW0WF0LG8","Help us categorize the response to a yes/no question","Categorize a response of a yes/no question from a chatbot into 3 categories","text, categorization","$0.20","Thu Oct 15 02:07:28 PDT 2020","5","BatchId:4218958;OriginalHitTemplateId:928390909;","3600","259200","Thu Oct 22 02:07:28 PDT 2020","","","3LEIZ60CDJ0NO5QD5UXUEFO89HGZ96","AG1OG2FU9F09G","Submitted","Thu Oct 15 03:57:32 PDT 2020","Thu Oct 15 04:03:09 PDT 2020","Sun Oct 18 04:03:09 PDT 2020","","","","337","0% (0/0)","0% (0/0)","0% (0/0)","W","Do you really think that every single woman is weaker than every single man?","I think you're misunderstanding.","M","Are you going to claim that every single one of those documents contained evidence of evil and unprincipled actions?","No. I am not a lawyer.","M","Does that mean I hate them?","No, it means you love them. It's like a love hate relationship.","W","Do you have to take classes with him?","I don't know, I don't know him.","W","Are your siblings older or younger?","I'm the eldest of four","W","Did you move to a smaller city post-grad?","Yes. I'm moving to San Jose next year.","M","Did you really think that NATO/EU expansionism up to Russian borders would occur without some civilians dying?","The Ukrainians have been fighting with Russia for years, it's only a matter of time.","M","Do you know how Hogan would continue to pay for these expensive fucking medical procedures - especially after losing 70% of his estate in a divorce and paying 24/7 life support for the kid his son vegetabled?","I'm pretty sure Hogan would have paid for it himself. He was a huge fan of the kid and wanted them to be happy.","W","Isnt the condition not persistent after transition though?","Not if the code is written in the same language.","W","Are we supposed to magically know that youre different, even though youre exhibiting the same behavior?","No, but you can't expect people to do the same.","W","Do special rooms in a hotel operate differently?","Yes, you get a room.","M","Do you need to ally yourself with a group that could cause later blowback?","No, I think you are thinking of a different alliance, which is what the OP is talking about.","No information or doesn't make sense","","Definitely no","","No information or doesn't make sense","","","Definitely no","Definitely no","","Definitely no","","Probably no","","Definitely yes","","No information or doesn't make sense","","Probably yes","","Probably yes","","Probably yes",""
"311HQEI8RSHGO24Q0VU9CZ1GX487ZG","3PCKLPW22U2Z1X768PDAUDW0WF0LG8","Help us categorize the response to a yes/no question","Categorize a response of a yes/no question from a chatbot into 3 categories","text, categorization","$0.20","Thu Oct 15 02:07:28 PDT 2020","5","BatchId:4218958;OriginalHitTemplateId:928390909;","3600","259200","Thu Oct 22 02:07:28 PDT 2020","","","3P59JYT76LLG29WFETTXI4FDIFHT2P","A3633T8CM8SXW8","Submitted","Thu Oct 15 03:11:39 PDT 2020","Thu Oct 15 03:16:22 PDT 2020","Sun Oct 18 03:16:22 PDT 2020","","","","283","0% (0/0)","0% (0/0)","0% (0/0)","W","Do you really think that every single woman is weaker than every single man?","I think you're misunderstanding.","M","Are you going to claim that every single one of those documents contained evidence of evil and unprincipled actions?","No. I am not a lawyer.","M","Does that mean I hate them?","No, it means you love them. It's like a love hate relationship.","W","Do you have to take classes with him?","I don't know, I don't know him.","W","Are your siblings older or younger?","I'm the eldest of four","W","Did you move to a smaller city post-grad?","Yes. I'm moving to San Jose next year.","M","Did you really think that NATO/EU expansionism up to Russian borders would occur without some civilians dying?","The Ukrainians have been fighting with Russia for years, it's only a matter of time.","M","Do you know how Hogan would continue to pay for these expensive fucking medical procedures - especially after losing 70% of his estate in a divorce and paying 24/7 life support for the kid his son vegetabled?","I'm pretty sure Hogan would have paid for it himself. He was a huge fan of the kid and wanted them to be happy.","W","Isnt the condition not persistent after transition though?","Not if the code is written in the same language.","W","Are we supposed to magically know that youre different, even though youre exhibiting the same behavior?","No, but you can't expect people to do the same.","W","Do special rooms in a hotel operate differently?","Yes, you get a room.","M","Do you need to ally yourself with a group that could cause later blowback?","No, I think you are thinking of a different alliance, which is what the OP is talking about.","","Definitely no","Definitely no","","Definitely yes","","","Definitely no","Definitely no","","Definitely no","","Probably no","","No information or doesn't make sense","","Definitely yes","","Probably no","","Definitely yes","","Definitely no",""
"311HQEI8RSHGO24Q0VU9CZ1GX487ZG","3PCKLPW22U2Z1X768PDAUDW0WF0LG8","Help us categorize the response to a yes/no question","Categorize a response of a yes/no question from a chatbot into 3 categories","text, categorization","$0.20","Thu Oct 15 02:07:28 PDT 2020","5","BatchId:4218958;OriginalHitTemplateId:928390909;","3600","259200","Thu Oct 22 02:07:28 PDT 2020","","","3S06PH7KSR52WZIM9ZT48HNMNNG1DY","A1S6Y0P5M0HNWG","Submitted","Thu Oct 15 03:15:46 PDT 2020","Thu Oct 15 03:18:47 PDT 2020","Sun Oct 18 03:18:47 PDT 2020","","","","181","0% (0/0)","0% (0/0)","0% (0/0)","W","Do you really think that every single woman is weaker than every single man?","I think you're misunderstanding.","M","Are you going to claim that every single one of those documents contained evidence of evil and unprincipled actions?","No. I am not a lawyer.","M","Does that mean I hate them?","No, it means you love them. It's like a love hate relationship.","W","Do you have to take classes with him?","I don't know, I don't know him.","W","Are your siblings older or younger?","I'm the eldest of four","W","Did you move to a smaller city post-grad?","Yes. I'm moving to San Jose next year.","M","Did you really think that NATO/EU expansionism up to Russian borders would occur without some civilians dying?","The Ukrainians have been fighting with Russia for years, it's only a matter of time.","M","Do you know how Hogan would continue to pay for these expensive fucking medical procedures - especially after losing 70% of his estate in a divorce and paying 24/7 life support for the kid his son vegetabled?","I'm pretty sure Hogan would have paid for it himself. He was a huge fan of the kid and wanted them to be happy.","W","Isnt the condition not persistent after transition though?","Not if the code is written in the same language.","W","Are we supposed to magically know that youre different, even though youre exhibiting the same behavior?","No, but you can't expect people to do the same.","W","Do special rooms in a hotel operate differently?","Yes, you get a room.","M","Do you need to ally yourself with a group that could cause later blowback?","No, I think you are thinking of a different alliance, which is what the OP is talking about.","","No information or doesn't make sense","No information or doesn't make sense","","Probably yes","","","No information or doesn't make sense","Probably yes","","No information or doesn't make sense","","Probably yes","","Probably no","","No information or doesn't make sense","","No information or doesn't make sense","","No information or doesn't make sense","","Definitely yes",""
